Potential_V,Current_uA
-0.5,-0.08551816765458325
-0.4969939879759519,0.10643201793525811
-0.4939879759519038,-0.2404692120354041
-0.4909819639278557,-0.3626887072594066
-0.4879759519038076,-0.31736485701665346
-0.4849699398797595,0.15481266139507227
-0.4819639278557114,-0.2446874062061729
-0.4789579158316633,-0.6856820578014975
-0.4759519038076152,-0.020116745360358346
-0.47294589178356716,-0.034441120093750804
-0.46993987975951906,-0.46377184838357427
-0.46693386773547096,0.39917012284959585
-0.46392785571142287,-0.3026976813663975
-0.46092184368737477,-0.6928865984048558
-0.45791583166332667,-0.23158021736585677
-0.45490981963927857,-0.3130021387535995
-0.45190380761523047,-0.019737420426775593
-0.44889779559118237,-0.3557195240674469
-0.44589178356713427,-0.1526632608654649
-0.44288577154308617,-0.11280555651190033
-0.43987975951903807,0.02138621183202674
-0.43687374749499,-0.5947161596041977
-0.4338677354709419,-0.2950794091798415
-0.4308617234468938,-0.17645167718781976
-0.4278557114228457,-0.3607461420653331
-0.4248496993987976,-0.5695792762280489
-0.42184368737474953,-0.6024407236978455
-0.4188376753507014,-0.29699327017399346
-0.41583166332665333,-0.39199070519484847
-0.4128256513026052,-0.2144037537999269
-0.40981963927855714,-0.7641664820847414
-0.40681362725450904,-0.21839293961366907
-0.40380761523046094,0.07751051553308444
-0.40080160320641284,-0.6768234276733915
-0.39779559118236474,-0.09047144581206819
-0.39478957915831664,-0.1284423697273945
-0.39178356713426854,-0.7544313850878999
-0.38877755511022044,0.11583892155969538
-0.38577154308617234,-0.3512938944234727
-0.38276553106212424,-0.2334338813541589
-0.37975951903807614,-0.5186583806045042
-0.37675350701402804,-0.2179733789841759
-0.37374749498997994,0.011847500061702154
-0.3707414829659319,0.07267449383105379
-0.36773547094188375,-0.38144894503562476
-0.3647294589178357,-0.029435794101977136
-0.36172344689378755,-0.14909523236879255
-0.3587174348697395,-0.6262549207884907
-0.35571142284569135,-0.30418808114767
-0.3527054108216433,0.2335677152650313
-0.34969939879759515,0.08327221314166888
-0.3466933867735471,0.10442039823142199
-0.343687374749499,-0.16403580787468588
-0.3406813627254509,-0.5415174411111819
-0.3376753507014028,0.18447058818835327
-0.3346693386773547,-0.3345420669363041
-0.3316633266533066,0.16684593907182557
-0.3286573146292585,-0.5098013298812986
-0.3256513026052104,0.12009627390260844
-0.3226452905811623,-0.5476066970520028
-0.31963927855711427,-0.6740072792788289
-0.3166332665330661,0.14650704128971373
-0.31362725450901807,-0.21624155657877986
-0.3106212424849699,0.07824753896939085
-0.3076152304609219,-0.27212065207561326
-0.3046092184368737,0.004833211968409884
-0.3016032064128257,0.01873307111057404
-0.2985971943887775,0.1097718024214005
-0.2955911823647295,-0.22425982211974688
-0.2925851703406814,-0.14812716215964888
-0.2895791583166333,0.057062921946613276
-0.2865731462925852,-0.14519897964750428
-0.2835671342685371,-0.46215888284519296
-0.280561122244489,-0.10089985875085086
-0.2775551102204409,0.0822654755289347
-0.2745490981963928,-0.48950411443535935
-0.2715430861723447,-0.33010917227481085
-0.2685370741482966,-0.5855376596048514
-0.2655310621242485,0.3164539017339113
-0.26252505010020044,-0.027711366599259088
-0.2595190380761523,0.16074028508361618
-0.25651302605210424,0.16094472453173042
-0.2535070140280561,0.17266846157512236
-0.25050100200400804,-0.42604336175532054
-0.24749498997995995,-0.1498379454076429
-0.24448897795591185,-0.4810529539377857
-0.24148296593186375,0.022925636422325646
-0.23847695390781565,-0.29441882166386496
-0.23547094188376755,-0.44518331151062795
-0.23246492985971945,0.39199436274961574
-0.22945891783567135,0.08633776931143017
-0.22645290581162325,0.2454489220715462
-0.22344689378757515,0.15853057294543516
-0.22044088176352705,-0.10905853184126515
-0.21743486973947895,0.27374013005309467
-0.21442885771543085,0.10402687324430245
-0.21142284569138275,-0.1491174082747165
-0.20841683366733466,-0.16419911306551463
-0.20541082164328656,-0.3138321459615922
-0.20240480961923846,-0.2702860260060771
-0.19939879759519036,-0.4895206065466991
-0.19639278557114231,-0.2767209213030172
-0.19338677354709422,-0.4698785810696444
-0.19038076152304612,-0.07867097800617502
-0.18737474949899802,-0.09952978557706618
-0.18436873747494992,-0.3229283774193949
-0.18136272545090182,-0.17447445406166448
-0.17835671342685372,0.005423784820542912
-0.17535070140280562,-0.046463003599405646
-0.17234468937875752,0.2130195396631549
-0.16933867735470942,0.25656233264064315
-0.16633266533066132,-0.19529170421367076
-0.16332665330661322,-0.7380063048522765
-0.16032064128256512,-0.4253295015384687
-0.15731462925851702,-0.048010371220173924
-0.15430861723446893,-0.2655277656488826
-0.15130260521042083,0.21335209937642088
-0.14829659318637273,0.13185569853477994
-0.14529058116232463,0.7558625810724772
-0.14228456913827658,0.27294236667062166
-0.13927855711422849,-0.20413684162408863
-0.13627254509018039,0.1187140234232207
-0.1332665330661323,-0.11984432344336764
-0.1302605210420842,-0.9012779068528869
-0.1272545090180361,0.22664562925413348
-0.12424849699398799,0.03528746654598992
-0.12124248496993989,0.14703073600206176
-0.11823647294589179,-0.28107133810872725
-0.11523046092184369,0.14482561908293518
-0.11222444889779559,-0.3715919930083115
-0.1092184368737475,0.06878697887480523
-0.1062124248496994,-0.12145410594365641
-0.1032064128256513,-0.20167486325581885
-0.1002004008016032,-0.3502543951647621
-0.0971943887775551,-0.128362785779814
-0.094188376753507,0.19488767507029414
-0.0911823647294589,-0.45180445895411653
-0.0881763527054108,-0.4954339487040825
-0.08517034068136276,-0.1377784717119662
-0.08216432865731466,-0.28905997736442435
-0.07915831663326656,-0.17355509929392815
-0.07615230460921846,0.6421457252521072
-0.07314629258517036,0.2799750890723725
-0.07014028056112226,-0.15355518364113088
-0.06713426853707416,-0.2341879251501216
-0.06412825651302606,-0.3190615515917875
-0.06112224448897796,0.039384831874909126
-0.05811623246492986,-0.1106760248915689
-0.05511022044088176,-0.10501564860104487
-0.052104208416833664,-0.6605427283095437
-0.049098196392785565,0.12085904103913048
-0.046092184368737465,-0.3670955780904661
-0.043086172344689366,-0.5298099074170858
-0.04008016032064127,-0.29465505944965653
-0.03707414829659317,0.026591123268035977
-0.03406813627254507,-0.5574434339558139
-0.031062124248497025,-0.3814406167266831
-0.028056112224448926,-0.31612284513222
-0.025050100200400827,-0.811281140717909
-0.022044088176352727,-0.4878953474327654
-0.019038076152304628,-0.8214869846488765
-0.01603206412825653,-0.22329793826220923
-0.01302605210420843,-0.1299552909595873
-0.01002004008016033,-0.4333088601787081
-0.0070140280561122315,-0.03888765189395438
-0.004008016032064132,-0.44005069751046527
-0.001002004008016033,-0.4497063951795842
0.002004008016032066,-0.298903950236951
0.00501002004008011,-0.6267145290739131
0.008016032064128265,-0.8895914041125749
0.011022044088176308,-0.5224804265475231
0.014028056112224463,-0.10910632666817316
0.017034068136272507,-0.5872857548029465
0.02004008016032066,-0.6902377968890772
0.023046092184368705,-0.6464930903073188
0.02605210420841686,-0.8692055695634411
0.029058116232464903,-1.0701720842726319
0.03206412825651306,-0.5289831175455199
0.0350701402805611,-0.9117698198886831
0.038076152304609256,-1.3324755915158768
0.0410821643286573,-0.3400399275095108
0.044088176352705455,-1.0573414421312948
0.0470941883767535,-0.8860331466945922
0.05010020040080154,-1.6089618540207709
0.0531062124248497,-0.41268876179887487
0.05611222444889774,-0.9571569196972097
0.059118236472945895,-1.3134997854350488
0.06212424849699394,-0.8801010416814856
0.0651302605210421,-0.9378683215048154
0.06813627254509014,-1.0900332605371315
0.07114228456913829,-1.438452040328799
0.07414829659318634,-1.1709383232853963
0.07715430861723449,-1.0955451824851954
0.08016032064128253,-0.4995538529592295
0.08316633266533069,-0.4519802089244961
0.08617234468937873,-1.342520870128546
0.08917835671342689,-1.570241419708829
0.09218436873747493,-1.1137546734213442
0.09519038076152309,-1.3851545275064001
0.09819639278557113,-0.9975113783241196
0.10120240480961928,-1.913050587602573
0.10420841683366733,-1.5991415092044503
0.10721442885771537,-1.4497530266517866
0.11022044088176353,-1.3529874802980086
0.11322645290581157,-1.0177811452840775
0.11623246492985972,-1.6981678839271745
0.11923847695390777,-1.5613427048675474
0.12224448897795592,-1.7728892219165013
0.12525050100200397,-1.5693730519906361
0.12825651302605212,-1.9781780234035704
0.13126252505010017,-1.5816824251480275
0.13426853707414832,-1.7473550000517846
0.13727454909819636,-1.9841089708423756
0.14028056112224452,-1.8835045436311102
0.14328657314629256,-1.9183957433229157
0.14629258517034072,-2.1415073732620615
0.14929859719438876,-1.681261730546839
0.15230460921843691,-1.815631033260863
0.15531062124248496,-2.2701787367982202
0.1583166332665331,-2.0568590845093513
0.16132264529058116,-1.959544799817761
0.1643286573146292,-2.2925629068306583
0.16733466933867736,-2.2490738057645046
0.1703406813627254,-2.1325961513224705
0.17334669338677355,-2.348116683502581
0.1763527054108216,-2.80215457490299
0.17935871743486975,-2.812126038052884
0.1823647294589178,-2.043132777387489
0.18537074148296595,-2.6924468678981284
0.188376753507014,-2.6403549758321465
0.19138276553106215,-2.682218572752398
0.1943887775551102,-3.0041278367590003
0.19739478957915835,-2.5513608268312225
0.2004008016032064,-2.5570424814807438
0.20340681362725455,-2.7253604878383855
0.2064128256513026,-3.137313981638217
0.20941883767535074,-2.955220373181682
0.2124248496993988,-2.929294513003471
0.21543086172344683,-3.0403712738945434
0.218436873747495,-2.8682274319345558
0.22144288577154303,-3.471437407907467
0.22444889779559118,-3.1123180874898244
0.22745490981963923,-2.7189331818436853
0.23046092184368738,-2.917888475413571
0.23346693386773543,-3.264191000125903
0.23647294589178358,-3.4955296341794977
0.23947895791583163,-3.0683884459586293
0.24248496993987978,-3.0881318710625263
0.24549098196392782,-2.75307355581781
0.24849699398797598,-3.288442654416598
0.251503006012024,-2.778336947469249
0.2545090180360722,-2.97090348300812
0.2575150300601202,-2.871382446674576
0.2605210420841684,-3.310363140785404
0.2635270541082164,-2.5257396614173895
0.2665330661322646,-3.4122205883421284
0.2695390781563126,-3.239495289838643
0.27254509018036066,-3.2750205743981837
0.2755511022044088,-3.3310732752517525
0.27855711422845686,-3.1962651884389643
0.281563126252505,-3.060987948603173
0.28456913827655306,-3.2639976959165033
0.2875751503006012,-2.8900517412631324
0.29058116232464926,-3.237203888599317
0.2935871743486974,-3.1941165908490237
0.29659318637274545,-3.2023092173101224
0.2995991983967936,-2.999024612724291
0.30260521042084165,-2.9962698217484363
0.3056112224448898,-3.063195602901308
0.30861723446893785,-2.7240316638953317
0.311623246492986,-3.517527531519656
0.31462925851703405,-2.835427815101852
0.3176352705410822,-2.569932620487056
0.32064128256513025,-2.901725733232415
0.3236472945891784,-2.9882351874148387
0.32665330661322645,-2.92244747658151
0.3296593186372745,-2.9008333456177713
0.33266533066132264,-2.691200205096993
0.3356713426853707,-2.1862713414452886
0.33867735470941884,-2.4153874379186324
0.3416833667334669,-2.2790231107738914
0.34468937875751504,-2.986956124254326
0.3476953907815631,-2.2900119774007814
0.35070140280561124,-2.0742135880464954
0.3537074148296593,-1.8834060284196057
0.35671342685370744,-2.275735643368971
0.3597194388777555,-2.093154128627119
0.36272545090180364,-1.5971687170346305
0.3657314629258517,-1.9925695460084223
0.36873747494989983,-2.319115385362119
0.3717434869739479,-1.938019985124105
0.37474949899799603,-1.4016873831148797
0.3777555110220441,-1.738072269305994
0.3807615230460921,-1.8560482228634105
0.3837675350701403,-1.4749201294863925
0.3867735470941883,-1.444815498474848
0.3897795591182365,-1.0998322276829473
0.3927855711422845,-0.9862791218750403
0.39579158316633267,-0.9714051878661705
0.3987975951903807,-0.8718802696898763
0.40180360721442887,-0.821076744782033
0.4048096192384769,-0.6633167050660175
0.40781563126252507,-0.33880038411631835
0.4108216432865731,-0.2587747593027639
0.41382765531062127,-0.1959416306363437
0.4168336673346693,-0.5591099534235925
0.41983967935871747,-0.05940804408082223
0.4228456913827655,-0.10702151967295367
0.42585170340681366,0.3007994006343905
0.4288577154308617,-0.1142374938484027
0.43186372745490986,0.04996396943793513
0.4348697394789579,0.7644329411849512
0.43787575150300595,0.7204004408564679
0.4408817635270541,0.5796410264185724
0.44388777555110215,1.039433249487516
0.4468937875751503,0.3250748360243897
0.44989979959919835,1.0746078641398193
0.4529058116232465,1.4111620267045681
0.45591182364729455,1.1188683415033298
0.4589178356713427,1.551899882882374
0.46192384769539074,1.7614193925323247
0.4649298597194389,1.1602578799862537
0.46793587174348694,1.5407641474299059
0.4709418837675351,1.5780524960302516
0.47394789579158314,1.6888218169352716
0.4769539078156313,1.7701884477667438
0.47995991983967934,1.5155863189245102
0.4829659318637275,1.912119548451198
0.48597194388777554,2.0635415108976565
0.4889779559118237,1.6704882831805261
