Potential_V,Current_uA
-0.5,-0.2058472881625708
-0.4969939879759519,-0.26795572933107037
-0.4939879759519038,-0.19309264849373264
-0.4909819639278557,-0.35832549654108964
-0.4879759519038076,-0.28259218595617097
-0.4849699398797595,-0.2783027419815981
-0.4819639278557114,-0.447643401480852
-0.4789579158316633,-0.297895472518659
-0.4759519038076152,-0.017996026475924576
-0.47294589178356716,-0.38370175886190105
-0.46993987975951906,-0.4598092261703029
-0.46693386773547096,-0.24344806926517507
-0.46392785571142287,-0.1843541492729815
-0.46092184368737477,-0.37655126510384745
-0.45791583166332667,-0.10826206506434644
-0.45490981963927857,-0.06365902474489493
-0.45190380761523047,-0.24951815706216357
-0.44889779559118237,-0.18805221967077884
-0.44589178356713427,-0.23732761854251244
-0.44288577154308617,-0.28370186760210697
-0.43987975951903807,-0.4064379183041812
-0.43687374749499,-0.34133125938584524
-0.4338677354709419,-0.2665040884101936
-0.4308617234468938,-0.12565433891161687
-0.4278557114228457,-0.04416712649746385
-0.4248496993987976,-0.1637084197907202
-0.42184368737474953,-0.10406323782565942
-0.4188376753507014,-0.18696658801929328
-0.41583166332665333,-0.0998457761934814
-0.4128256513026052,-0.13137620118044097
-0.40981963927855714,-0.13935706641096796
-0.40681362725450904,-0.178817567649217
-0.40380761523046094,-0.24680752386530455
-0.40080160320641284,-0.14462115076031004
-0.39779559118236474,-0.201583471592767
-0.39478957915831664,-0.2978189364693574
-0.39178356713426854,-0.09173818824753711
-0.38877755511022044,-0.28112706332176024
-0.38577154308617234,-0.2609890506113836
-0.38276553106212424,0.08443015565181183
-0.37975951903807614,-0.2702920755890741
-0.37675350701402804,-0.12682392233174233
-0.37374749498997994,-0.13830647158234183
-0.3707414829659319,-0.23752642853704525
-0.36773547094188375,-0.07015687362102357
-0.3647294589178357,-0.21428900634246884
-0.36172344689378755,-0.22575955266036046
-0.3587174348697395,-0.20418535976512842
-0.35571142284569135,-0.27916172010342166
-0.3527054108216433,-0.18761247694402977
-0.34969939879759515,-0.23080461670811947
-0.3466933867735471,-0.19654866686513978
-0.343687374749499,-0.29905180026855005
-0.3406813627254509,-0.13898423296655185
-0.3376753507014028,-0.12608608029207263
-0.3346693386773547,0.05343983563629548
-0.3316633266533066,-0.09901795138380318
-0.3286573146292585,-0.008469973759315519
-0.3256513026052104,0.07822120958572304
-0.3226452905811623,-0.19605550560217538
-0.31963927855711427,-0.2404235184447051
-0.3166332665330661,-0.015384306648770468
-0.31362725450901807,-0.218357370690897
-0.3106212424849699,-0.09578756595423447
-0.3076152304609219,-0.07238111811067599
-0.3046092184368737,-0.15238800574062028
-0.3016032064128257,-0.12220232811744475
-0.2985971943887775,-0.24198973859094508
-0.2955911823647295,-0.1914345202916564
-0.2925851703406814,-0.32295868758590707
-0.2895791583166333,-0.0874188230526452
-0.2865731462925852,-0.2700248667092856
-0.2835671342685371,-0.2224263748684524
-0.280561122244489,0.0032403954987551553
-0.2775551102204409,0.06941744631840957
-0.2745490981963928,-0.17184654539342542
-0.2715430861723447,-0.23233679846516703
-0.2685370741482966,-0.13866328457307714
-0.2655310621242485,-0.16391296871895433
-0.26252505010020044,-0.08503611696304711
-0.2595190380761523,-0.09059394065570309
-0.25651302605210424,-0.2754086710326908
-0.2535070140280561,-0.3008863376723842
-0.25050100200400804,-0.20125139830811328
-0.24749498997995995,-0.25775082323835824
-0.24448897795591185,-0.2220896336825698
-0.24148296593186375,-0.08155111719552444
-0.23847695390781565,-0.031364056155071415
-0.23547094188376755,-0.22359474765082163
-0.23246492985971945,-0.19717281734400363
-0.22945891783567135,-0.08368896298896439
-0.22645290581162325,-0.12033528003992561
-0.22344689378757515,-0.24046149263296554
-0.22044088176352705,-0.17460271716167175
-0.21743486973947895,-0.2112272896155623
-0.21442885771543085,-0.1699999617850728
