Potential_V,Current_uA
-0.5,-0.201031559628229
-0.4969939879759519,-0.07144592578832223
-0.4939879759519038,-0.3062593786369945
-0.4909819639278557,-0.3034367532472299
-0.4879759519038076,-0.16890871857455744
-0.4849699398797595,-0.3011439943955138
-0.4819639278557114,-0.2721589552501467
-0.4789579158316633,-0.13175875924522923
-0.4759519038076152,-0.02205200703432597
-0.47294589178356716,-0.15362073629083411
-0.46993987975951906,-0.2333598526046859
-0.46693386773547096,-0.3970161096232637
-0.46392785571142287,-0.2009558301556124
-0.46092184368737477,-0.07047415603455745
-0.45791583166332667,-0.1617018474739324
-0.45490981963927857,-0.22163413428811188
-0.45190380761523047,-0.19200811631525325
-0.44889779559118237,-0.2611336598871201
-0.44589178356713427,-0.15492941560105833
-0.44288577154308617,-0.14573033752819758
-0.43987975951903807,-0.33229631003365967
-0.43687374749499,-0.2486932979646566
-0.4338677354709419,-0.20683109682845285
-0.4308617234468938,-0.12684560849612378
-0.4278557114228457,-0.2552441154456104
-0.4248496993987976,-0.30181806611005757
-0.42184368737474953,-0.1287411369148984
-0.4188376753507014,-0.19270941351628493
-0.41583166332665333,-0.02913526718549786
-0.4128256513026052,-0.18066997626386552
-0.40981963927855714,-0.06471075815290986
-0.40681362725450904,-0.2620375276247292
-0.40380761523046094,-0.29491391569504377
-0.40080160320641284,-0.2402022993796621
-0.39779559118236474,-0.12135418552662211
-0.39478957915831664,-0.02520457293740641
-0.39178356713426854,-0.26882449114091
-0.38877755511022044,-0.13454704892472075
-0.38577154308617234,0.014597931141184656
-0.38276553106212424,-0.3512880776822578
-0.37975951903807614,-0.24724320708980912
-0.37675350701402804,-0.14521189884520178
-0.37374749498997994,-0.13234150950150977
-0.3707414829659319,-0.19615081014973895
-0.36773547094188375,-0.18386969234656175
-0.3647294589178357,-0.36295486150499445
-0.36172344689378755,0.1200929508872931
-0.3587174348697395,-0.04268922420223323
-0.35571142284569135,-0.05336020993279747
-0.3527054108216433,0.09214418862260937
-0.34969939879759515,-0.11012428404228851
-0.3466933867735471,-0.09469295071069576
-0.343687374749499,-0.02592576043259831
-0.3406813627254509,-0.12237759554286992
-0.3376753507014028,-0.039486755893573394
-0.3346693386773547,-0.10453456307644589
-0.3316633266533066,-0.06889271407210389
-0.3286573146292585,-0.21681275292045638
-0.3256513026052104,-0.2806063114657743
-0.3226452905811623,-0.4041774871722788
-0.31963927855711427,-0.4759033813086657
-0.3166332665330661,-0.15303723453356974
-0.31362725450901807,-0.22868062773373088
-0.3106212424849699,-0.2366843845932037
-0.3076152304609219,-0.2598233115416812
-0.3046092184368737,-0.028288656704183263
-0.3016032064128257,-0.15983890684562335
-0.2985971943887775,-0.2936960989665503
-0.2955911823647295,-0.11313688095966609
-0.2925851703406814,-0.092183407131159
-0.2895791583166333,-0.17708645899102313
-0.2865731462925852,-0.19972631326911944
-0.2835671342685371,-0.265078442909367
-0.280561122244489,0.006865004816543563
-0.2775551102204409,-0.13001091600919354
-0.2745490981963928,-0.1958565772738851
-0.2715430861723447,-0.2960454305065512
-0.2685370741482966,-0.23619039221414093
-0.2655310621242485,-0.01924760611580023
-0.26252505010020044,-0.3708616371688367
-0.2595190380761523,-0.1485314427513873
-0.25651302605210424,-0.05057241257890341
-0.2535070140280561,-0.13069040529494458
-0.25050100200400804,-0.3139831862124832
-0.24749498997995995,-0.10821950438282923
-0.24448897795591185,-0.1914690907043294
-0.24148296593186375,0.01566453841619736
-0.23847695390781565,-0.12395070352499049
-0.23547094188376755,-0.07222614303463111
-0.23246492985971945,-0.18372208605595497
-0.22945891783567135,-0.16332460090135828
-0.22645290581162325,-0.15638646238248594
-0.22344689378757515,-0.18211312775581034
-0.22044088176352705,-0.037808644585462306
-0.21743486973947895,-0.29235900240307633
-0.21442885771543085,0.05783614782110563
-0.21142284569138275,-0.18269206264548904
-0.20841683366733466,-0.05816187164533149
-0.20541082164328656,-0.16497537046249497
-0.20240480961923846,-0.12839668954931543
-0.19939879759519036,-0.3959905793550511
-0.19639278557114231,-0.012684164949129995
-0.19338677354709422,-0.09957926040301703
-0.19038076152304612,-0.08048631770545152
-0.18737474949899802,-0.11281858769086706
-0.18436873747494992,-0.17392276377392749
-0.18136272545090182,-0.28723866736905446
-0.17835671342685372,-0.11867582302117921
-0.17535070140280562,-0.20895977042492284
-0.17234468937875752,-0.0658619479257872
-0.16933867735470942,-0.002183480991515968
-0.16633266533066132,-0.186305952655732
-0.16332665330661322,-0.2668005844312989
-0.16032064128256512,-0.24179051646236455
-0.15731462925851702,-0.289046657464623
-0.15430861723446893,-0.2630852759031919
-0.15130260521042083,-0.16899751907847638
-0.14829659318637273,-0.1486797717451127
-0.14529058116232463,-0.2482634455007949
-0.14228456913827658,-0.2391613922562106
-0.13927855711422849,-0.32823386765802065
-0.13627254509018039,-0.3938016080065929
-0.1332665330661323,-0.12124286067879161
-0.1302605210420842,-0.24031827823918459
-0.1272545090180361,-0.2157729676012202
-0.12424849699398799,-0.3435074946782429
-0.12124248496993989,-0.2882439197469858
-0.11823647294589179,-0.4842293879466977
-0.11523046092184369,-0.29308911199521687
-0.11222444889779559,-0.3903633721501977
-0.1092184368737475,-0.3155682668588273
-0.1062124248496994,-0.4144915524564223
-0.1032064128256513,-0.4895710006500672
-0.1002004008016032,-0.38856696905864024
-0.0971943887775551,-0.39445132978016045
-0.094188376753507,-0.4884493935004096
-0.0911823647294589,-0.4293571884352484
-0.0881763527054108,-0.37558520020702374
-0.08517034068136276,-0.45173877519095734
-0.08216432865731466,-0.46815717065065754
-0.07915831663326656,-0.46744932184664034
-0.07615230460921846,-0.42368770302728326
-0.07314629258517036,-0.6117391587191499
-0.07014028056112226,-0.619268102095186
-0.06713426853707416,-0.3668826297153329
-0.06412825651302606,-0.7567953414927406
-0.06112224448897796,-0.5982773611184723
-0.05811623246492986,-0.7486878884568757
-0.05511022044088176,-0.6679196008464505
-0.052104208416833664,-0.7841903306617118
-0.049098196392785565,-0.7589212442503545
-0.046092184368737465,-0.6641531527270534
-0.043086172344689366,-0.812739100742136
-0.04008016032064127,-0.8174531601846877
-0.03707414829659317,-1.0459860554906082
-0.03406813627254507,-0.8758819445094119
-0.031062124248497025,-1.0344422059132414
-0.028056112224448926,-0.8999278078899587
-0.025050100200400827,-0.8996151124774787
-0.022044088176352727,-0.9050297341463108
-0.019038076152304628,-1.010988870021639
-0.01603206412825653,-1.0318102527116726
-0.01302605210420843,-0.8632411027625477
-0.01002004008016033,-0.8610238536425086
-0.0070140280561122315,-1.1627042562083074
-0.004008016032064132,-1.0979133031954917
-0.001002004008016033,-1.1277737897404545
0.002004008016032066,-1.1022265010762153
0.00501002004008011,-1.2015268422582976
0.008016032064128265,-1.4713712390157714
0.011022044088176308,-1.4485751267219977
0.014028056112224463,-1.410248575228461
0.017034068136272507,-1.4550046442659943
0.02004008016032066,-1.5490834945319683
0.023046092184368705,-1.4535232021068993
0.02605210420841686,-1.679431869589932
0.029058116232464903,-1.619315411310715
0.03206412825651306,-1.566075639101533
0.0350701402805611,-1.7804725710178515
0.038076152304609256,-1.5411799095099012
0.0410821643286573,-1.7556221098403682
0.044088176352705455,-1.8763450202131113
0.0470941883767535,-1.7677546684763343
0.05010020040080154,-1.9203939665440741
0.0531062124248497,-1.9950750559376575
0.05611222444889774,-1.9984345226205285
0.059118236472945895,-2.027309139524445
0.06212424849699394,-2.340281718390771
0.0651302605210421,-2.216851090388197
0.06813627254509014,-2.0241780356545283
0.07114228456913829,-2.1988355170083405
0.07414829659318634,-2.311332286428767
0.07715430861723449,-2.384342022461407
0.08016032064128253,-2.208529439477076
0.08316633266533069,-2.2365274175144787
0.08617234468937873,-2.5453839015299065
0.08917835671342689,-2.6203678001681636
0.09218436873747493,-2.900674709692053
0.09519038076152309,-2.740960149883368
0.09819639278557113,-2.6173889578871536
0.10120240480961928,-2.6870145728660653
0.10420841683366733,-2.8371454631207453
0.10721442885771537,-2.7126909356433027
0.11022044088176353,-2.6877894874260644
0.11322645290581157,-2.9383649472828894
0.11623246492985972,-2.865932053591301
0.11923847695390777,-2.8361966440333166
0.12224448897795592,-2.8200524787750365
0.12525050100200397,-3.0281873890097954
0.12825651302605212,-2.9613916652086787
0.13126252505010017,-3.032834274173091
0.13426853707414832,-3.1387112827093695
0.13727454909819636,-3.132759967632721
0.14028056112224452,-3.3384739630597817
0.14328657314629256,-3.3800440086714993
0.14629258517034072,-3.2074009815303413
0.14929859719438876,-3.333146988653812
0.15230460921843691,-3.3071077419547144
0.15531062124248496,-3.4797268407360895
0.1583166332665331,-3.1635811324124083
0.16132264529058116,-3.446970910984414
