Potential_V,Current_uA
-0.5,-0.4314628069058999
-0.4969939879759519,-0.35677704388343917
-0.4939879759519038,-0.4673080291777906
-0.4909819639278557,0.06103037357407046
-0.4879759519038076,0.03342512676536338
-0.4849699398797595,0.15418080380795926
-0.4819639278557114,-0.397717460012564
-0.4789579158316633,0.1309662956018233
-0.4759519038076152,-0.2688111294781735
-0.47294589178356716,-0.5434814535842396
-0.46993987975951906,-0.014775409111806637
-0.46693386773547096,-0.4435461805951155
-0.46392785571142287,-0.03346462505556294
-0.46092184368737477,-0.31748911117707695
-0.45791583166332667,-0.6208046528306326
-0.45490981963927857,-0.3059352960199703
-0.45190380761523047,-0.13622141081179867
-0.44889779559118237,-0.45159099346234066
-0.44589178356713427,-0.7478911284913761
-0.44288577154308617,-0.3627944701185247
-0.43987975951903807,-0.33893742545569916
-0.43687374749499,-0.2712664903245838
-0.4338677354709419,-0.07288908502314123
-0.4308617234468938,-0.208652403509948
-0.4278557114228457,-0.23446529946976924
-0.4248496993987976,0.05404599452027925
-0.42184368737474953,-0.10594090121259638
-0.4188376753507014,-0.5052187062506196
-0.41583166332665333,-0.5870234878305531
-0.4128256513026052,-0.20326229487937889
-0.40981963927855714,-0.23717533625034548
-0.40681362725450904,-0.3813938788887995
-0.40380761523046094,-0.4822706776133432
-0.40080160320641284,-0.14094157348211722
-0.39779559118236474,0.18195523399219618
-0.39478957915831664,0.23775435799799913
-0.39178356713426854,-0.25649742908507994
-0.38877755511022044,-0.23363006797979433
-0.38577154308617234,0.009895076671660702
-0.38276553106212424,-0.18602470496505719
-0.37975951903807614,0.15098110516188637
-0.37675350701402804,0.17057518770330757
-0.37374749498997994,-0.220674605198135
-0.3707414829659319,0.04177903047410045
-0.36773547094188375,-0.4290477101339418
-0.3647294589178357,-0.24026649455617638
-0.36172344689378755,-0.42012380319571563
-0.3587174348697395,0.0969906848905416
-0.35571142284569135,-0.26881265578509295
-0.3527054108216433,0.047166418550672856
-0.34969939879759515,-0.36200070219704716
-0.3466933867735471,-0.27389912161066815
-0.343687374749499,-0.1987434841073709
-0.3406813627254509,-0.7217951828042757
-0.3376753507014028,-0.4572230264969157
-0.3346693386773547,-0.1051842342271623
-0.3316633266533066,0.024265854959773042
-0.3286573146292585,0.15192112198257093
-0.3256513026052104,-0.3046459103125533
-0.3226452905811623,-0.1474014135620784
-0.31963927855711427,-0.08648270871765278
-0.3166332665330661,-0.2141354162437724
-0.31362725450901807,-0.01883582318125826
-0.3106212424849699,-0.2441544419383852
-0.3076152304609219,-0.0982813090242797
-0.3046092184368737,-0.0495834868795806
-0.3016032064128257,-0.36759122728244786
-0.2985971943887775,-0.06106787242480691
-0.2955911823647295,0.03358048178110576
-0.2925851703406814,-0.342812822090219
-0.2895791583166333,-0.06631412331146604
