Potential_V,Current_uA
-0.5,-0.20246628036977113
-0.4969939879759519,-0.09370732581726701
-0.4939879759519038,-0.2975743223831336
-0.4909819639278557,-0.19542190643878055
-0.4879759519038076,-0.2764656831652897
-0.4849699398797595,-0.29303318774004483
-0.4819639278557114,-0.331982766796981
-0.4789579158316633,-0.24998215259696105
-0.4759519038076152,-0.2317560618689217
-0.47294589178356716,-0.11925047057889351
-0.46993987975951906,-0.2338513988490427
-0.46693386773547096,-0.2818435111737106
-0.46392785571142287,-0.15140721374403482
-0.46092184368737477,-0.020435836615884412
-0.45791583166332667,-0.2538363821071133
-0.45490981963927857,-0.10565695272259397
-0.45190380761523047,-0.21917069240092
-0.44889779559118237,-0.22513682342187555
-0.44589178356713427,-0.24457698238382108
-0.44288577154308617,-0.10349346299742022
-0.43987975951903807,-0.22934370665387804
-0.43687374749499,-0.22963796403248884
-0.4338677354709419,-0.3391299724615706
-0.4308617234468938,-0.2505211300363589
-0.4278557114228457,-0.14262692631935586
-0.4248496993987976,-0.056859725469447564
-0.42184368737474953,-0.1648407470997774
-0.4188376753507014,-0.10865902667402992
-0.41583166332665333,-0.1373610127055257
-0.4128256513026052,-0.20549403883580003
-0.40981963927855714,-0.22546469067445776
-0.40681362725450904,-0.14026586149842973
-0.40380761523046094,-0.19749793680911387
-0.40080160320641284,-0.23187283937152542
-0.39779559118236474,-0.3045110627610226
-0.39478957915831664,-0.0739210273007779
-0.39178356713426854,-0.1317211071372967
-0.38877755511022044,-0.2532723828666662
-0.38577154308617234,-0.25831532811039887
-0.38276553106212424,-0.27287406319321084
-0.37975951903807614,-0.16248034467459324
-0.37675350701402804,-0.18294023733354664
-0.37374749498997994,-0.16159287745280138
-0.3707414829659319,-0.056566397834719756
-0.36773547094188375,-0.08977763041078736
-0.3647294589178357,-0.35637636669268874
-0.36172344689378755,-0.2376991667951561
-0.3587174348697395,-0.13202607866073054
-0.35571142284569135,-0.06640954533563685
-0.3527054108216433,-0.11631715834101704
-0.34969939879759515,-0.3855151180099388
-0.3466933867735471,-0.20172340527901178
-0.343687374749499,-0.14298995048298682
-0.3406813627254509,-0.12404919129292744
-0.3376753507014028,-0.12822421894512695
-0.3346693386773547,-0.3581449654717182
-0.3316633266533066,-0.21440487860154567
-0.3286573146292585,-0.2752664603118941
-0.3256513026052104,-0.13505917940300405
-0.3226452905811623,-0.23414200516728
-0.31963927855711427,-0.12032560297583308
-0.3166332665330661,-0.24318957516486828
-0.31362725450901807,-0.0774203579594642
-0.3106212424849699,-0.21632813066533432
-0.3076152304609219,-0.12736074862537772
-0.3046092184368737,-0.16183652607032953
-0.3016032064128257,-0.2661612081746504
-0.2985971943887775,-0.2130220574507303
-0.2955911823647295,-0.154531855321877
-0.2925851703406814,-0.2838283493627709
