Potential_V,Current_uA
-0.5,-0.29385318776502356
-0.4969939879759519,-0.08029267553713934
-0.4939879759519038,-0.26777888346172046
-0.4909819639278557,-0.2645736991664376
-0.4879759519038076,-0.23982830405081457
-0.4849699398797595,-0.25021703849255034
-0.4819639278557114,-0.3849361390674043
-0.4789579158316633,-0.2231101162017016
-0.4759519038076152,-0.23593481604011748
-0.47294589178356716,-0.47463445925814396
-0.46993987975951906,-0.11817264193589672
-0.46693386773547096,-0.25470340178804307
-0.46392785571142287,-0.09681517531469652
-0.46092184368737477,-0.22074191845037122
-0.45791583166332667,-0.30744100123917606
-0.45490981963927857,-0.22444099517358057
-0.45190380761523047,-0.19569524273482575
-0.44889779559118237,-0.30398587621182865
-0.44589178356713427,-0.15105813568753756
-0.44288577154308617,-0.12630782537513324
-0.43987975951903807,-0.19267095259311945
-0.43687374749499,-0.17026610956435645
-0.4338677354709419,-0.3675038574423596
-0.4308617234468938,-0.23272215496269638
-0.4278557114228457,-0.21496961299901285
-0.4248496993987976,-0.23438113212351458
-0.42184368737474953,-0.022187692124137126
-0.4188376753507014,-0.31116714583474636
-0.41583166332665333,-0.1608254167988752
-0.4128256513026052,-0.2232500989672209
-0.40981963927855714,-0.20505984475517794
-0.40681362725450904,-0.14091114896342005
-0.40380761523046094,-0.19150163506298762
-0.40080160320641284,-0.3650866031528469
-0.39779559118236474,-0.34942704962431975
-0.39478957915831664,-0.15991218070793634
-0.39178356713426854,-0.36941695674577857
-0.38877755511022044,-0.2023204716620154
-0.38577154308617234,-0.30156999244043703
-0.38276553106212424,-0.010280956890588333
-0.37975951903807614,-0.285851475097392
-0.37675350701402804,-0.27009881983164963
-0.37374749498997994,-0.24877343603757698
-0.3707414829659319,-0.16893948788647342
-0.36773547094188375,-0.21947553913459478
-0.3647294589178357,-0.3103714601831294
-0.36172344689378755,-0.19277098088123276
-0.3587174348697395,-0.2225908958346099
-0.35571142284569135,-0.3320396462202768
-0.3527054108216433,-0.14184770540325603
-0.34969939879759515,-0.1019617300038761
-0.3466933867735471,-0.007735522352044111
-0.343687374749499,-0.09090972985068226
-0.3406813627254509,-0.23137558022310223
-0.3376753507014028,-0.20055404361908613
-0.3346693386773547,-0.11231546846815113
-0.3316633266533066,-0.028432582608820728
-0.3286573146292585,-0.019726833907587282
-0.3256513026052104,-0.13804830046381505
-0.3226452905811623,-0.09265943959801076
-0.31963927855711427,-0.04016268322645555
-0.3166332665330661,-0.20825007884297875
-0.31362725450901807,-0.06526670502867211
-0.3106212424849699,-0.25572511829631617
-0.3076152304609219,0.01761910543272724
-0.3046092184368737,-0.19153217941340478
-0.3016032064128257,-0.15960877142096666
-0.2985971943887775,-0.21134553730857347
-0.2955911823647295,-0.15360686378675947
-0.2925851703406814,-0.359719971846095
-0.2895791583166333,-0.21428026850441406
-0.2865731462925852,-0.04990133856908466
-0.2835671342685371,-0.02738226507460695
-0.280561122244489,-0.22918610861532238
-0.2775551102204409,-0.14767091593254245
